"a0.est","se.a0.est","a1.est","se.a1.est","a2.est","se.a2.est","a3.est","se.a3.est","c0.est","se.c0.est","c1.est","se.c1.est","c2.est","se.c2.est","c3.est","se.c3.est","theta.est","se.theta.est","hr.l1.age.est","se.hr.l1.age.est","hr.l2.age.est","se.hr.l2.age.est","hr.l1.gen.est","se.hr.l1.gen.est","hr.l2.gen.est","se.hr.l2.gen.est","hr.l1.donor.est","se.hr.l1.donor.est","hr.l2.donor.est","se.hr.l2.donor.est"
-3.20009090808604,0.0524338760628048,0.2930037257183,0.0692894186900753,-0.021477005122942,0.0674449662952901,-0.636661396096809,0.0826258871666379,-4.07151407440784,0.0639120551285943,1.41297906404545,0.0691466530490161,-0.13882653872805,0.0626017581213928,-0.613838345299058,0.0781411737651616,3.4785576917731,0.260323526705219,1.34044778455322,0.0928788477760919,4.10817571104804,0.284066600556234,0.978751983491916,0.0660118945380605,0.870378992411776,0.0544872551569035,0.52905578653462,0.0437137037230664,0.541269298269835,0.0422954182898502
-3.31068728731537,0.0531058050440511,0.323897566194422,0.0701620003612396,0.00708725621909261,0.0679784555464758,-0.451398671863231,0.0794067642024974,-4.18388302897439,0.0658674453393946,1.42538864695429,0.0707524394060105,0.0183767918464663,0.0632893258577301,-0.55590046943452,0.0769107047214758,3.41418004037638,0.26020888284138,1.38250568454763,0.0969993643386468,4.15947409559848,0.294292938909702,1.00711243025593,0.0684619475704557,1.01854668418212,0.0644631329965124,0.636736942466769,0.0505612202494779,0.573555559344049,0.0441125622660711
-3.32176365836861,0.0535029321727295,0.439106503419549,0.0697976572657802,-0.0154673910614081,0.0672239277954742,-0.491174458944861,0.0786451117773786,-4.18558106555209,0.0648289616663242,1.5335073868592,0.0695611903253617,-0.051298348796746,0.0610054431574296,-0.517705654498856,0.0726130721541985,3.63303913437139,0.27159461040469,1.55132049952775,0.108278536535417,4.63440299409644,0.322374588716769,0.984651614672265,0.0661921490484254,0.949995198323399,0.0579548780711492,0.611907311984824,0.0481235189484418,0.595886149496581,0.0432691239690827
